v01000	v04001	v04002	v14201_541	v14202_541	v14205_541	v14204_541	v14206_541	v14203_541	
51628,2004,10,35681,9932744,9932744,9932744,9932744,9932744,
51628,2004,11,22290,9932744,9932744,9932744,9932744,9932744,
51628,2004,12,16647,9932744,9932744,9932744,9932744,9932744,
51628,2005,1,20212,9932744,9932744,9932744,9932744,9932744,
51628,2005,2,21952,9932744,9932744,9932744,9932744,9932744,
51628,2005,3,40362,9932744,9932744,9932744,9932744,9932744,
51628,2005,4,55170,9932744,9932744,9932744,9932744,9932744,
51628,2005,5,59489,9932744,9932744,9932744,9932744,9932744,
51628,2005,6,65550,9932744,9932744,9932744,9932744,9932744,
51628,2005,7,64821,9932744,9932744,9932744,9932744,9932744,
51628,2005,8,57071,9932744,9932744,9932744,9932744,9932744,
51628,2005,9,48960,9932744,9932744,9932744,9932744,9932744,
51628,2005,10,37572,9932744,9932744,9932744,9932744,9932744,
51628,2005,11,25620,9932744,9932744,9932744,9932744,9932744,
51628,2005,12,18569,9932744,9932744,9932744,9932744,9932744,
51628,2006,1,18414,9932744,9932744,9932744,9932744,9932744,
51628,2006,2,23744,9932744,9932744,9932744,9932744,9932744,
51628,2006,3,36642,9932744,9932744,9932744,9932744,9932744,
51628,2006,4,50280,9932744,9932744,9932744,9932744,9932744,
51628,2006,5,56792,9932744,9932744,9932744,9932744,9932744,
51628,2006,6,58200,9932744,9932744,9932744,9932744,9932744,
51628,2006,7,67177,9932744,9932744,9932744,9932744,9932744,
51628,2006,8,59024,9932744,9932744,9932744,9932744,9932744,
51628,2006,9,42720,9932744,9932744,9932744,9932744,9932744,
51628,2006,10,39308,9932744,9932744,9932744,9932744,9932744,
51628,2006,11,21540,9932744,9932744,9932744,9932744,9932744,
51628,2006,12,12524,9932744,9932744,9932744,9932744,9932744,
51628,2007,1,21514,9932744,9932744,9932744,9932744,9932744,
51628,2007,2,25172,9932744,9932744,9932744,9932744,9932744,
51628,2007,3,37231,9932744,9932744,9932744,9932744,9932744,
51628,2007,4,46170,9932744,9932744,9932744,9932744,9932744,
51628,2007,5,66495,9932744,9932744,9932744,9932744,9932744,
51628,2007,6,71220,9932744,9932744,9932744,9932744,9932744,
51628,2007,7,68448,9932744,9932744,9932744,9932744,9932744,
51628,2007,8,59737,9932744,9932744,9932744,9932744,9932744,
51628,2007,9,48540,9932744,9932744,9932744,9932744,9932744,
51628,2007,10,40951,9932744,9932744,9932744,9932744,9932744,
51628,2007,11,26760,9932744,9932744,9932744,9932744,9932744,
51628,2007,12,18414,9932744,9932744,9932744,9932744,9932744,
51628,2008,1,20026,9932744,9932744,9932744,9932744,9932744,
51628,2008,2,31900,9932744,9932744,9932744,9932744,9932744,
51628,2008,3,45167,9932744,9932744,9932744,9932744,9932744,
51628,2008,4,52770,9932744,9932744,9932744,9932744,9932744,
51628,2008,5,63426,9932744,9932744,9932744,9932744,9932744,
51628,2008,6,78690,9932744,9932744,9932744,9932744,9932744,
51628,2008,7,75919,9932744,9932744,9932744,9932744,9932744,
51628,2008,8,67270,9932744,9932744,9932744,9932744,9932744,
51628,2008,9,53970,9932744,9932744,9932744,9932744,9932744,
51628,2008,10,41695,9932744,9932744,9932744,9932744,9932744,
51628,2008,11,27270,9932744,9932744,9932744,9932744,9932744,
51628,2008,12,18166,9932744,9932744,9932744,9932744,9932744,
51628,2009,1,22723,9932744,9932744,9932744,9932744,9932744,
51628,2009,2,30940,9932744,9932744,9932744,9932744,9932744,
51628,2009,3,45105,9932744,9932744,9932744,9932744,9932744,
51628,2009,4,53100,9932744,9932744,9932744,9932744,9932744,
51628,2009,5,74772,9932744,9932744,9932744,9932744,9932744,
51628,2009,6,72990,9932744,9932744,9932744,9932744,9932744,
51628,2009,7,77903,9932744,9932744,9932744,9932744,9932744,
51628,2009,8,68541,9932744,9932744,9932744,9932744,9932744,
51628,2009,9,48420,9932744,9932744,9932744,9932744,9932744,
51628,2009,10,42811,9932744,9932744,9932744,9932744,9932744,
51628,2009,11,23250,9932744,9932744,9932744,9932744,9932744,
51628,2009,12,19964,9932744,9932744,9932744,9932744,9932744,
51628,2010,1,22134,9932744,9932744,9932744,9932744,9932744,
51628,2010,2,27244,9932744,9932744,9932744,9932744,9932744,
51628,2010,3,38936,9932744,9932744,9932744,9932744,9932744,
51628,2010,4,55020,9932744,9932744,9932744,9932744,9932744,
51628,2010,5,66185,9932744,9932744,9932744,9932744,9932744,
51628,2010,6,68130,9932744,9932744,9932744,9932744,9932744,
51628,2010,7,67673,9932744,9932744,9932744,9932744,9932744,
51628,2010,8,61628,9932744,9932744,9932744,9932744,9932744,
51628,2010,9,40560,9932744,9932744,9932744,9932744,9932744,
51628,2010,10,35123,9932744,9932744,9932744,9932744,9932744,
51628,2010,11,26820,9932744,9932744,9932744,9932744,9932744,
51628,2010,12,20305,9932744,9932744,9932744,9932744,9932744,
51628,2011,1,24149,9932744,9932744,9932744,9932744,9932744,
51628,2011,2,25116,9932744,9932744,9932744,9932744,9932744,
51628,2011,3,40145,9932744,9932744,9932744,9932744,9932744,
51628,2011,4,57000,9932744,9932744,9932744,9932744,9932744,
51628,2011,5,67456,9932744,9932744,9932744,9932744,9932744,
51628,2011,6,71760,9932744,9932744,9932744,9932744,9932744,
51628,2011,7,69657,9932744,9932744,9932744,9932744,9932744,
51709,1957,1,9932766,9932766,9932766,9932766,9932766,9932766,
51709,1957,2,9932766,9932766,9932766,9932766,9932766,9932766,
51709,1957,3,9932766,9932766,9932766,9932766,9932766,9932766,
51709,1957,4,9932766,9932766,9932766,9932766,9932766,9932766,
51709,1957,5,9932766,9932766,9932766,9932766,9932766,9932766,
51709,1957,6,9932766,9932766,9932766,9932766,9932766,9932766,
51709,1957,7,81966,9932744,26626,55340,9932744,9932744,
51709,1957,8,72149,9932744,23347,48802,9932744,9932744,
51709,1957,9,56356,9932744,24366,31990,9932744,9932744,
51709,1957,10,43264,9932744,17036,26228,9932744,9932744,
51709,1957,11,31249,9932744,12676,18573,9932744,9932744,
51709,1957,12,26077,9932744,11697,14380,9932744,9932744,
51709,1958,1,26921,9932744,16719,10202,9932744,9932744,
51709,1958,2,39406,9932744,14903,24503,9932744,9932744,
51709,1958,3,53059,9932744,27278,25781,9932744,9932744,
51709,1958,4,54054,9932744,34250,19804,9932744,9932744,
51709,1958,5,74704,9932744,25567,49137,9932744,9932744,
51709,1958,6,88237,9932744,25118,63119,9932744,9932744,
51709,1958,7,79821,9932744,25810,54011,9932744,9932744,
51709,1958,8,71623,9932744,20327,51296,9932744,9932744,
51709,1958,9,57591,9932744,26581,31010,9932744,9932744,
51709,1958,10,44056,9932744,20992,23064,9932744,9932744,
51709,1958,11,28231,9932744,14398,13833,9932744,9932744,
51709,1958,12,24117,9932744,11787,12330,9932744,9932744,
51709,1959,1,26251,9932744,13801,12450,9932744,9932744,
51709,1959,2,30001,9932744,16085,13916,9932744,9932744,
51709,1959,3,9932766,9932766,9932766,9932766,9932766,9932766,
51709,1959,4,67647,9932744,25111,42536,9932744,9932744,
51709,1959,5,67076,9932744,31001,36075,9932744,9932744,
51709,1959,6,83576,9932744,28949,54627,9932744,9932744,
51709,1959,7,77417,9932744,28603,48814,9932744,9932744,
51709,1959,8,71060,9932744,24605,46455,9932744,9932744,
51709,1959,9,57198,9932744,26219,30979,9932744,9932744,
51709,1959,10,45068,9932744,18436,26632,9932744,9932744,
51709,1959,11,31188,9932744,13932,17256,9932744,9932744,
51709,1959,12,23590,9932744,11927,11663,9932744,9932744,
51709,1960,1,27610,9932744,14914,12696,9932744,9932744,
51709,1960,2,31874,9932744,18388,13486,9932744,9932744,
51709,1960,3,40155,9932744,27807,12348,9932744,9932744,
51709,1960,4,54330,9932744,34696,19634,9932744,9932744,
51709,1960,5,69778,9932744,27377,42401,9932744,9932744,
51709,1960,6,79560,9932744,26179,53381,9932744,9932744,
51709,1960,7,76717,9932744,30418,46299,9932744,9932744,
51709,1960,8,69465,9932744,33256,36209,9932744,9932744,
51709,1960,9,54146,9932744,23663,30483,9932744,9932744,
51709,1960,10,45873,9932744,19063,26810,9932744,9932744,
51709,1960,11,29115,9932744,13388,15727,9932744,9932744,
51709,1960,12,27691,9932744,11720,15971,9932744,9932744,
51709,1961,1,27426,9932744,14282,13144,9932744,9932744,
51709,1961,2,34416,9932744,16939,17477,9932744,9932744,
51709,1961,3,50717,9932744,26486,24231,9932744,9932744,
51709,1961,4,57190,9932744,33330,23860,9932744,9932744,
51709,1961,5,73583,9932744,31331,42252,9932744,9932744,
51709,1961,6,80693,9932744,30948,49745,9932744,9932744,
51709,1961,7,81723,9932744,33975,47748,9932744,9932744,
51709,1961,8,70112,9932744,29814,40298,9932744,9932744,
51709,1961,9,55019,9932744,28622,26397,9932744,9932744,
51709,1961,10,44149,9932744,21896,22253,9932744,9932744,
51709,1961,11,33326,9932744,13473,19853,9932744,9932744,
51709,1961,12,28403,9932744,11033,17370,9932744,9932744,
51709,1962,1,25911,9932744,15106,10805,9932744,9932744,
51709,1962,2,32225,9932744,19813,12412,9932744,9932744,
51709,1962,3,50866,9932744,32986,17880,9932744,9932744,
51709,1962,4,50906,9932744,37343,13563,9932744,9932744,
51709,1962,5,61088,9932744,38247,22841,9932744,9932744,
51709,1962,6,73430,9932744,30260,43170,9932744,9932744,
51709,1962,7,80698,9932744,27340,53358,9932744,9932744,
51709,1962,8,64912,9932744,26820,38092,9932744,9932744,
51709,1962,9,53391,9932744,25764,27627,9932744,9932744,
51709,1962,10,46080,9932744,16673,29407,9932744,9932744,
51709,1962,11,24936,9932744,14158,10778,9932744,9932744,
51709,1962,12,24915,9932744,13416,11499,9932744,9932744,
51709,1963,1,31446,9932744,11149,20297,9932744,9932744,
51709,1963,2,35337,9932744,17310,18027,9932744,9932744,
51709,1963,3,48532,9932744,26440,22092,9932744,9932744,
51709,1963,4,53736,9932744,30316,23420,9932744,9932744,
51709,1963,5,72836,9932744,28993,43843,9932744,9932744,
51709,1963,6,82976,9932744,25171,57805,9932744,9932744,
51709,1963,7,83075,9932744,28156,54919,9932744,9932744,
51709,1963,8,71747,9932744,29809,41938,9932744,9932744,
51709,1963,9,61291,9932744,23706,37585,9932744,9932744,
51709,1963,10,48196,9932744,21548,26648,9932744,9932744,
51709,1963,11,30944,9932744,14162,16782,9932744,9932744,
51709,1963,12,24963,9932744,10679,14284,9932744,9932744,
51709,1964,1,24767,9932744,13552,11215,9932744,9932744,
51709,1964,2,27332,9932744,18170,9162,9932744,9932744,
51709,1964,3,50644,9932744,28395,22249,9932744,9932744,
51709,1964,4,53478,9932744,29261,24217,9932744,9932744,
51709,1964,5,67980,9932744,30110,37870,9932744,9932744,
51709,1964,6,81171,9932744,25339,55832,9932744,9932744,
51709,1964,7,74139,9932744,30555,43584,9932744,9932744,
51709,1964,8,70187,9932744,27878,42309,9932744,9932744,
51709,1964,9,52679,9932744,24175,28504,9932744,9932744,
51709,1964,10,44324,9932744,18112,26212,9932744,9932744,
51709,1964,11,32136,9932744,12820,19316,9932744,9932744,
51709,1964,12,23154,9932744,12551,10603,9932744,9932744,
51709,1965,1,27670,9932744,14161,13509,9932744,9932744,
51709,1965,2,28511,9932744,18582,9929,9932744,9932744,
51709,1965,3,45047,9932744,27054,17993,9932744,9932744,
51709,1965,4,57147,9932744,30865,26282,9932744,9932744,
51709,1965,5,69448,9932744,33829,35619,9932744,9932744,
51709,1965,6,79869,9932744,24619,55250,9932744,9932744,
51709,1965,7,75413,9932744,29254,46159,9932744,9932744,
51709,1965,8,65620,9932744,33302,32318,9932744,9932744,
51709,1965,9,54902,9932744,24758,30144,9932744,9932744,
51709,1965,10,41902,9932744,16252,25650,9932744,9932744,
51709,1965,11,28648,9932744,13144,15504,9932744,9932744,
51709,1965,12,23180,9932744,11597,11583,9932744,9932744,
51709,1966,1,27898,9932744,15919,11979,9932744,9932744,
51709,1966,2,29215,9932744,17978,11237,9932744,9932744,
51709,1966,3,39944,9932744,26976,12968,9932744,9932744,
51709,1966,4,54351,9932744,31949,22402,9932744,9932744,
51709,1966,5,70081,9932744,34540,35541,9932744,9932744,
51709,1966,6,78499,9932744,27493,51006,9932744,9932744,
51709,1966,7,74180,9932744,27940,46240,9932744,9932744,
51709,1966,8,59995,9932744,26602,33393,9932744,9932744,
51709,1966,9,49979,9932744,23421,26558,9932744,9932744,
51709,1966,10,40498,9932744,19633,20865,9932744,9932744,
51709,1966,11,32725,9932744,14443,18282,9932744,9932744,
51709,1966,12,23492,9932744,14455,9037,9932744,9932744,
51709,1967,1,26132,9932744,15635,10497,9932744,9932744,
51709,1967,2,18472,9932744,13941,4531,9932744,9932744,
51709,1967,3,48536,9932744,28556,19980,9932744,9932744,
51709,1967,4,52617,9932744,29910,22707,9932744,9932744,
51709,1967,5,64081,9932744,34093,29988,9932744,9932744,
51709,1967,6,71187,9932744,29776,41411,9932744,9932744,
51709,1967,7,73121,9932744,29963,43158,9932744,9932744,
51709,1967,8,70175,9932744,30629,39546,9932744,9932744,
51709,1967,9,9932766,9932744,9932766,9932744,9932744,9932744,
51709,1967,10,9932766,9932766,9932766,9932766,9932766,9932766,
51709,1967,11,29536,9932744,15807,13729,9932744,9932744,
51709,1967,12,22995,9932744,13476,9519,9932744,9932744,
51709,1968,1,26283,9932744,14185,12098,9932744,9932744,
51709,1968,2,34161,9932744,16934,17227,9932744,9932744,
51709,1968,3,39145,9932744,27767,11378,9932744,9932744,
51709,1968,4,52112,9932744,31869,20243,9932744,9932744,
51709,1968,5,60000,9932744,35692,24308,9932744,9932744,
51709,1968,6,80325,9932744,23804,56521,9932744,9932744,
51709,1968,7,76938,9932744,29550,47388,9932744,9932744,
51709,1968,8,67461,9932744,34634,32827,9932744,9932744,
51709,1968,9,55341,9932744,28457,26884,9932744,9932744,
51709,1968,10,45555,9932744,19803,25752,9932744,9932744,
51709,1968,11,31269,9932744,12263,19006,9932744,9932744,
51709,1968,12,21935,9932744,13827,8108,9932744,9932744,
51709,1969,1,25295,9932744,17324,7971,9932744,9932744,
51709,1969,2,23480,9932744,19206,4274,9932744,9932744,
51709,1969,3,42163,9932744,30917,11246,9932744,9932744,
51709,1969,4,47691,9932744,28777,18914,9932744,9932744,
51709,1969,5,74147,9932744,29645,44502,9932744,9932744,
51709,1969,6,73065,9932744,32549,40516,9932744,9932744,
51709,1969,7,80804,9932744,25434,55370,9932744,9932744,
51709,1969,8,67743,9932744,32785,34958,9932744,9932744,
51709,1969,9,52423,9932744,29122,23301,9932744,9932744,
51709,1969,10,47509,9932744,17945,29564,9932744,9932744,
51709,1969,11,26559,9932744,13790,12769,9932744,9932744,
51709,1969,12,24467,9932744,12875,11592,9932744,9932744,
51709,1970,1,25802,9932744,17324,8478,9932744,9932744,
51709,1970,2,31939,9932744,18166,13773,9932744,9932744,
51709,1970,3,47310,9932744,27611,19699,9932744,9932744,
51709,1970,4,49591,9932744,29932,19659,9932744,9932744,
51709,1970,5,72635,9932744,28099,44536,9932744,9932744,
51709,1970,6,70797,9932744,26860,43937,9932744,9932744,
51709,1970,7,69308,9932744,29033,40275,9932744,9932744,
51709,1970,8,65718,9932744,30332,35386,9932744,9932744,
51709,1970,9,49342,9932744,28338,21004,9932744,9932744,
51709,1970,10,42025,9932744,19002,23023,9932744,9932744,
51709,1970,11,30437,9932744,13624,16813,9932744,9932744,
51709,1970,12,21137,9932744,12545,8592,9932744,9932744,
51709,1971,1,26727,9932744,15801,10926,9932744,9932744,
51709,1971,2,29826,9932744,19320,10506,9932744,9932744,
51709,1971,3,46618,9932744,26088,20530,9932744,9932744,
51709,1971,4,52598,9932744,32210,20388,9932744,9932744,
51709,1971,5,67881,9932744,29973,37908,9932744,9932744,
51709,1971,6,74990,9932744,34762,40228,9932744,9932744,
51709,1971,7,70408,9932744,28836,41572,9932744,9932744,
51709,1971,8,68851,9932744,28481,40370,9932744,9932744,
51709,1971,9,56152,9932744,21050,35102,9932744,9932744,
51709,1971,10,45710,9932744,21301,24409,9932744,9932744,
51709,1971,11,29728,9932744,14048,15680,9932744,9932744,
51709,1971,12,24541,9932744,11847,12694,9932744,9932744,
51709,1972,1,22056,9932744,15803,6253,9932744,9932744,
51709,1972,2,30142,9932744,19374,10768,9932744,9932744,
51709,1972,3,44313,9932744,28197,16116,9932744,9932744,
51709,1972,4,59575,9932744,34318,25257,9932744,9932744,
51709,1972,5,65866,9932744,33569,32297,9932744,9932744,
51709,1972,6,79516,9932744,26282,53234,9932744,9932744,
51709,1972,7,78668,9932744,23678,54990,9932744,9932744,
51709,1972,8,61480,9932744,31398,30082,9932744,9932744,
51709,1972,9,52207,9932744,21908,30299,9932744,9932744,
51709,1972,10,45045,9932744,18835,26210,9932744,9932744,
51709,1972,11,32500,9932744,12900,19600,9932744,9932744,
51709,1972,12,22792,9932744,12246,10546,9932744,9932744,
51709,1973,1,26658,9932744,14423,12235,9932744,9932744,
51709,1973,2,31108,9932744,17734,13374,9932744,9932744,
51709,1973,3,35088,9932744,26143,8945,9932744,9932744,
51709,1973,4,57425,9932744,32029,25396,9932744,9932744,
51709,1973,5,71601,9932744,31093,40508,9932744,9932744,
51709,1973,6,84159,9932744,30776,53383,9932744,9932744,
51709,1973,7,74207,9932744,31279,42928,9932744,9932744,
51709,1973,8,68068,9932744,31948,36120,9932744,9932744,
51709,1973,9,52532,9932744,26334,26198,9932744,9932744,
51709,1973,10,47390,9932744,17674,29716,9932744,9932744,
51709,1973,11,32657,9932744,12147,20510,9932744,9932744,
51709,1973,12,27164,9932744,10124,17040,9932744,9932744,
51709,1974,1,25300,9932744,13940,11360,9932744,9932744,
51709,1974,2,31686,9932744,17592,14094,9932744,9932744,
51709,1974,3,48865,9932744,27286,21579,9932744,9932744,
51709,1974,4,56838,9932744,31947,24891,9932744,9932744,
51709,1974,5,66708,9932744,36595,30113,9932744,9932744,
51709,1974,6,72838,9932744,31598,41240,9932744,9932744,
51709,1974,7,72075,9932744,28125,43950,9932744,9932744,
51709,1974,8,65027,9932744,23153,41874,9932744,9932744,
51709,1974,9,52065,9932744,21584,30481,9932744,9932744,
51709,1974,10,43876,9932744,18654,25222,9932744,9932744,
51709,1974,11,29359,9932744,12676,16683,9932744,9932744,
51709,1974,12,23136,9932744,17014,6122,9932744,9932744,
51709,1975,1,30187,9932744,14117,16070,9932744,9932744,
51709,1975,2,27995,9932744,19156,8839,9932744,9932744,
51709,1975,3,44756,9932744,24246,20510,9932744,9932744,
51709,1975,4,48530,9932744,30400,18130,9932744,9932744,
51709,1975,5,66510,9932744,34016,32494,9932744,9932744,
51709,1975,6,76108,9932744,36036,40072,9932744,9932744,
51709,1975,7,73502,9932744,27511,45991,9932744,9932744,
51709,1975,8,61854,9932744,33684,28170,9932744,9932744,
51709,1975,9,55454,9932744,21987,33467,9932744,9932744,
51709,1975,10,43671,9932744,15174,28497,9932744,9932744,
51709,1975,11,27983,9932744,14531,13452,9932744,9932744,
51709,1975,12,21976,9932744,12854,9122,9932744,9932744,
51709,1976,1,27046,9932744,13028,14018,9932744,9932744,
51709,1976,2,28729,9932744,16240,12489,9932744,9932744,
51709,1976,3,41746,9932744,26987,14759,9932744,9932744,
51709,1976,4,53168,9932744,31009,22159,9932744,9932744,
51709,1976,5,67213,9932744,34068,33145,9932744,9932744,
51709,1976,6,76108,9932744,26309,49799,9932744,9932744,
51709,1976,7,75446,9932744,34867,40579,9932744,9932744,
51709,1976,8,71830,9932744,31509,40321,9932744,9932744,
51709,1976,9,52036,9932744,21673,30363,9932744,9932744,
51709,1976,10,41301,9932744,17878,23423,9932744,9932744,
51709,1976,11,29641,9932744,15652,13989,9932744,9932744,
51709,1976,12,23936,9932744,13790,10146,9932744,9932744,
51709,1977,1,23381,9932744,18130,5251,9932744,9932744,
51709,1977,2,33877,9932744,18344,15533,9932744,9932744,
51709,1977,3,42774,9932744,23709,19065,9932744,9932744,
51709,1977,4,48056,9932744,27303,20753,9932744,9932744,
51709,1977,5,69081,9932744,36244,32837,9932744,9932744,
51709,1977,6,79725,9932744,30474,49251,9932744,9932744,
51709,1977,7,79006,9932744,33482,45524,9932744,9932744,
51709,1977,8,68515,9932744,31509,37006,9932744,9932744,
51709,1977,9,52352,9932744,23661,28691,9932744,9932744,
51709,1977,10,38933,9932744,18587,20346,9932744,9932744,
51709,1977,11,28867,9932744,12573,16294,9932744,9932744,
51709,1977,12,20330,9932744,11878,8452,9932744,9932744,
51709,1978,1,20731,9932744,14781,5950,9932744,9932744,
51709,1978,2,32746,9932744,17824,14922,9932744,9932744,
51709,1978,3,39676,9932744,26810,12866,9932744,9932744,
51709,1978,4,56450,9932744,27527,28923,9932744,9932744,
51709,1978,5,73576,9932744,33191,40385,9932744,9932744,
51709,1978,6,78424,9932744,33750,44674,9932744,9932744,
51709,1978,7,70493,9932744,39266,31227,9932744,9932744,
51709,1978,8,64452,9932744,37029,27423,9932744,9932744,
51709,1978,9,62342,9932744,21255,41087,9932744,9932744,
51709,1978,10,44961,9932744,21418,23543,9932744,9932744,
51709,1978,11,29479,9932744,13923,15556,9932744,9932744,
51709,1978,12,22635,9932744,15423,7212,9932744,9932744,
51709,1979,1,26052,9932744,15747,10305,9932744,9932744,
51709,1979,2,30258,9932744,16158,14100,9932744,9932744,
51709,1979,3,43976,9932744,26808,17168,9932744,9932744,
51709,1979,4,45627,9932744,28560,17067,9932744,9932744,
51709,1979,5,64359,9932744,33806,30553,9932744,9932744,
51709,1979,6,80702,9932744,32070,48632,9932744,9932744,
51709,1979,7,76769,9932744,32926,43843,9932744,9932744,
51709,1979,8,58710,9932744,30787,27923,9932744,9932744,
51709,1979,9,57164,9932744,22853,34311,9932744,9932744,
51709,1979,10,48681,9932744,18962,29719,9932744,9932744,
51709,1979,11,31932,9932744,15374,16558,9932744,9932744,
51709,1979,12,25859,9932744,12188,13671,9932744,9932744,
51709,1980,1,24208,9932744,15799,8409,9932744,9932744,
51709,1980,2,29187,9932744,20247,8940,9932744,9932744,
51709,1980,3,44276,9932744,27771,16505,9932744,9932744,
51709,1980,4,55405,9932744,32703,22702,9932744,9932744,
51709,1980,5,61004,9932744,37447,23557,9932744,9932744,
51709,1980,6,79874,9932744,31901,47973,9932744,9932744,
51709,1980,7,78120,9932744,31528,46592,9932744,9932744,
51709,1980,8,60352,9932744,29789,30563,9932744,9932744,
51709,1980,9,56241,9932744,22994,33247,9932744,9932744,
51709,1980,10,44320,9932744,16936,27384,9932744,9932744,
51709,1980,11,32249,9932744,11444,20805,9932744,9932744,
51709,1980,12,26051,9932744,11377,14674,9932744,9932744,
51709,1981,1,25488,9932744,13903,11585,9932744,9932744,
51709,1981,2,31262,9932744,17302,13960,9932744,9932744,
51709,1981,3,50183,9932744,26886,23297,9932744,9932744,
51709,1981,4,57031,9932744,28091,28940,9932744,9932744,
51709,1981,5,59076,9932744,32217,26859,9932744,9932744,
51709,1981,6,78637,9932744,25182,53455,9932744,9932744,
51709,1981,7,70227,9932744,33397,36830,9932744,9932744,
51709,1981,8,68197,9932744,22501,45696,9932744,9932744,
51709,1981,9,53655,9932744,16867,36788,9932744,9932744,
51709,1981,10,39389,9932744,22594,16795,9932744,9932744,
51709,1981,11,29512,9932744,13113,16399,9932744,9932744,
51709,1981,12,23876,9932744,11962,11914,9932744,9932744,
51709,1982,1,23678,9932744,13483,10195,9932744,9932744,
51709,1982,2,30048,9932744,16493,13555,9932744,9932744,
51709,1982,3,44864,9932744,24597,20267,9932744,9932744,
51709,1982,4,56202,9932744,32355,23847,9932744,9932744,
51709,1982,5,73347,9932744,35606,37741,9932744,9932744,
51709,1982,6,72715,9932744,30885,41830,9932744,9932744,
51709,1982,7,79838,9932744,26781,53057,9932744,9932744,
51709,1982,8,65827,9932744,30630,35197,9932744,9932744,
51709,1982,9,52714,9932744,23967,28747,9932744,9932744,
51709,1982,10,43233,9932744,19200,24033,9932744,9932744,
51709,1982,11,23399,9932744,15184,8215,9932744,9932744,
51709,1982,12,21069,9932744,12990,8079,9932744,9932744,
51709,1983,1,22761,9932744,14357,8404,9932744,9932744,
51709,1983,2,31913,9932744,18131,13782,9932744,9932744,
51709,1983,3,41952,9932744,26889,15063,9932744,9932744,
51709,1983,4,48388,9932744,29209,19179,9932744,9932744,
51709,1983,5,73522,9932744,34268,39254,9932744,9932744,
51709,1983,6,80514,9932744,29307,51207,9932744,9932744,
51709,1983,7,78898,9932744,29080,49818,9932744,9932744,
51709,1983,8,64368,9932744,30660,33708,9932744,9932744,
51709,1983,9,55532,9932744,23538,31994,9932744,9932744,
51709,1983,10,41306,9932744,20713,20593,9932744,9932744,
51709,1983,11,29412,9932744,15298,14114,9932744,9932744,
51709,1983,12,22161,9932744,11523,10638,9932744,9932744,
51709,1984,1,23385,9932744,13900,9485,9932744,9932744,
51709,1984,2,27571,9932744,20021,7550,9932744,9932744,
51709,1984,3,45603,9932744,25877,19726,9932744,9932744,
51709,1984,4,51215,9932744,26032,25183,9932744,9932744,
51709,1984,5,64441,9932744,30994,33447,9932744,9932744,
51709,1984,6,79708,9932744,27556,52152,9932744,9932744,
51709,1984,7,78509,9932744,32193,46316,9932744,9932744,
51709,1984,8,67159,9932744,33298,33861,9932744,9932744,
51709,1984,9,53696,9932744,20554,33142,9932744,9932744,
51709,1984,10,45096,9932744,21760,23336,9932744,9932744,
51709,1984,11,29594,9932744,15165,14429,9932744,9932744,
51709,1984,12,17496,9932744,13572,3924,9932744,9932744,
51709,1985,1,23720,9932744,13520,10200,9932744,9932744,
51709,1985,2,28262,9932744,16424,11838,9932744,9932744,
51709,1985,3,36993,9932744,25289,11704,9932744,9932744,
51709,1985,4,55039,9932744,28997,26042,9932744,9932744,
51709,1985,5,64591,9932744,36930,27661,9932744,9932744,
51709,1985,6,74720,9932744,31611,43109,9932744,9932744,
51709,1985,7,74827,9932744,36751,38076,9932744,9932744,
51709,1985,8,57806,9932744,31238,26568,9932744,9932744,
51709,1985,9,51913,9932744,29018,22895,9932744,9932744,
51709,1985,10,42156,9932744,19847,22309,9932744,9932744,
51709,1985,11,27590,9932744,16893,10697,9932744,9932744,
51709,1985,12,19857,9932744,13644,6213,9932744,9932744,
51709,1986,1,26289,9932744,13738,12551,9932744,9932744,
51709,1986,2,28078,9932744,18625,9453,9932744,9932744,
51709,1986,3,34841,9932744,28893,5948,9932744,9932744,
51709,1986,4,56496,9932744,28251,28245,9932744,9932744,
51709,1986,5,71927,9932744,29584,42343,9932744,9932744,
51709,1986,6,72771,9932744,28681,44090,9932744,9932744,
51709,1986,7,61760,9932744,32670,29090,9932744,9932744,
51709,1986,8,59651,9932744,31373,28278,9932744,9932744,
51709,1986,9,53454,9932744,25616,27838,9932744,9932744,
51709,1986,10,43613,9932744,18312,25301,9932744,9932744,
51709,1986,11,22281,9932744,15210,7071,9932744,9932744,
51709,1986,12,18967,9932744,13200,5767,9932744,9932744,
51709,1987,1,25450,9932744,13541,11909,9932744,9932744,
51709,1987,2,27711,9932744,17992,9719,9932744,9932744,
51709,1987,3,38889,9932744,28614,10275,9932744,9932744,
51709,1987,4,54763,9932744,29697,25066,9932744,9932744,
51709,1987,5,64002,9932744,30603,33399,9932744,9932744,
51709,1987,6,64759,9932744,28152,36607,9932744,9932744,
51709,1987,7,69556,9932744,23364,46192,9932744,9932744,
51709,1987,8,67603,9932744,27490,40113,9932744,9932744,
51709,1987,9,57122,9932744,21137,35985,9932744,9932744,
51709,1987,10,35990,9932744,14350,21640,9932744,9932744,
51709,1987,11,27630,9932744,13073,14557,9932744,9932744,
51709,1987,12,20404,9932744,12738,7666,9932744,9932744,
51709,1988,1,23415,9932744,12546,10869,9932744,9932744,
51709,1988,2,27999,9932744,17233,10766,9932744,9932744,
51709,1988,3,38108,9932744,24903,13205,9932744,9932744,
51709,1988,4,51200,9932744,25270,25930,9932744,9932744,
